seed,round,method,component,score
2,2,Conflict-aware,citation,0.45988176197321196
2,2,Conflict-aware,reasoning,0.3960811747323109
2,2,Conflict-aware,verdict,0.3477913984727517
2,2,Conflict-aware,rule alignment,0.4024499647732253
2,2,Conflict-aware,total,0.4012326354858292
2,3,Conflict-aware,citation,0.45472239944070386
2,3,Conflict-aware,reasoning,0.38668950640574545
2,3,Conflict-aware,verdict,0.346236801902802
2,3,Conflict-aware,rule alignment,0.40409851170425437
2,3,Conflict-aware,total,0.39706635459845097
2,4,Conflict-aware,citation,0.4287080065064543
2,4,Conflict-aware,reasoning,0.3821186885356298
2,4,Conflict-aware,verdict,0.34627986690352974
2,4,Conflict-aware,rule alignment,0.4054009034486103
2,4,Conflict-aware,total,0.38946275560290705
2,5,Conflict-aware,citation,0.4363722022985692
2,5,Conflict-aware,reasoning,0.37682384260868373
2,5,Conflict-aware,verdict,0.3217196721444538
2,5,Conflict-aware,rule alignment,0.39981778807955937
2,5,Conflict-aware,total,0.38253367900927276
2,6,Conflict-aware,citation,0.4252090060874327
2,6,Conflict-aware,reasoning,0.371917618703382
2,6,Conflict-aware,verdict,0.3176180659124849
2,6,Conflict-aware,rule alignment,0.3910512654432017
2,6,Conflict-aware,total,0.37549230669963435
2,7,Conflict-aware,citation,0.42662833558368485
2,7,Conflict-aware,reasoning,0.3689351281011205
2,7,Conflict-aware,verdict,0.32889246966963265
2,7,Conflict-aware,rule alignment,0.38871333227438654
2,7,Conflict-aware,total,0.37730340619854286
2,8,Conflict-aware,citation,0.4212850428012574
2,8,Conflict-aware,reasoning,0.3708970088027938
2,8,Conflict-aware,verdict,0.316775416450791
2,8,Conflict-aware,rule alignment,0.38771026932223207
2,8,Conflict-aware,total,0.37332627131829665
2,9,Conflict-aware,citation,0.4213463724974704
2,9,Conflict-aware,reasoning,0.3600779354030171
2,9,Conflict-aware,verdict,0.3207019608737553
2,9,Conflict-aware,rule alignment,0.3882249553459554
2,9,Conflict-aware,total,0.37118045503290265
2,10,Conflict-aware,citation,0.41586011227794917
2,10,Conflict-aware,reasoning,0.36366204696712046
2,10,Conflict-aware,verdict,0.30449235953765014
2,10,Conflict-aware,rule alignment,0.37254952727769863
2,10,Conflict-aware,total,0.3636966374995757
2,11,Conflict-aware,citation,0.4073067160025197
2,11,Conflict-aware,reasoning,0.349794479697713
2,11,Conflict-aware,verdict,0.3179035120992249
2,11,Conflict-aware,rule alignment,0.3712238800504884
2,11,Conflict-aware,total,0.3604856769448477
2,12,Conflict-aware,citation,0.40581073403434165
2,12,Conflict-aware,reasoning,0.35365187585048347
2,12,Conflict-aware,verdict,0.3119125186612198
2,12,Conflict-aware,rule alignment,0.35208668670995036
2,12,Conflict-aware,total,0.3559437132710255
2,13,Conflict-aware,citation,0.40524143468832485
2,13,Conflict-aware,reasoning,0.3490418461967777
2,13,Conflict-aware,verdict,0.304680122123966
2,13,Conflict-aware,rule alignment,0.35580561810897077
2,13,Conflict-aware,total,0.3533540666839002
2,14,Conflict-aware,citation,0.3976503083116959
2,14,Conflict-aware,reasoning,0.3466938732218503
2,14,Conflict-aware,verdict,0.29624340511167213
2,14,Conflict-aware,rule alignment,0.3580828203591125
2,14,Conflict-aware,total,0.34909815439421954
2,15,Conflict-aware,citation,0.38057103044415963
2,15,Conflict-aware,reasoning,0.3508480616738811
2,15,Conflict-aware,verdict,0.30901894999676977
2,15,Conflict-aware,rule alignment,0.3535501945004081
2,15,Conflict-aware,total,0.34836195251247826
2,16,Conflict-aware,citation,0.385799590904229
2,16,Conflict-aware,reasoning,0.33162053566479405
2,16,Conflict-aware,verdict,0.2893236499002073
2,16,Conflict-aware,rule alignment,0.3516405206856041
2,16,Conflict-aware,total,0.3385950750376681
2,17,Conflict-aware,citation,0.37771021839329233
2,17,Conflict-aware,reasoning,0.3355279713710949
2,17,Conflict-aware,verdict,0.29540899706363
2,17,Conflict-aware,rule alignment,0.35191134837780474
2,17,Conflict-aware,total,0.33932046495112
2,18,Conflict-aware,citation,0.3776125848476018
2,18,Conflict-aware,reasoning,0.3248354331882467
2,18,Conflict-aware,verdict,0.28748690736224636
2,18,Conflict-aware,rule alignment,0.3445550179362402
2,18,Conflict-aware,total,0.3326365065961841
2,19,Conflict-aware,citation,0.36596008865030205
2,19,Conflict-aware,reasoning,0.32662359552813525
2,19,Conflict-aware,verdict,0.28974648854337276
2,19,Conflict-aware,rule alignment,0.3552815093047038
2,19,Conflict-aware,total,0.3329700248178
2,20,Conflict-aware,citation,0.3739874196418906
2,20,Conflict-aware,reasoning,0.32840976312016135
2,20,Conflict-aware,verdict,0.27458264714151226
2,20,Conflict-aware,rule alignment,0.3386980165021773
2,20,Conflict-aware,total,0.3284050489323346
2,21,Conflict-aware,citation,0.3649477899705911
2,21,Conflict-aware,reasoning,0.3211810494471979
2,21,Conflict-aware,verdict,0.27239803935588075
2,21,Conflict-aware,rule alignment,0.32969738385162145
2,21,Conflict-aware,total,0.3216302489361016
2,22,Conflict-aware,citation,0.37467031269400797
2,22,Conflict-aware,reasoning,0.3214776902096347
2,22,Conflict-aware,verdict,0.2865175171118283
2,22,Conflict-aware,rule alignment,0.33380489987668677
2,22,Conflict-aware,total,0.32850124448968687
2,23,Conflict-aware,citation,0.3627029096985868
2,23,Conflict-aware,reasoning,0.31013353960014145
2,23,Conflict-aware,verdict,0.27702520682248183
2,23,Conflict-aware,rule alignment,0.324884597835032
2,23,Conflict-aware,total,0.317949010577316
2,24,Conflict-aware,citation,0.35950491038650084
2,24,Conflict-aware,reasoning,0.3081662442065374
2,24,Conflict-aware,verdict,0.2900279914270915
2,24,Conflict-aware,rule alignment,0.3221861750560178
2,24,Conflict-aware,total,0.3192703337265629
2,25,Conflict-aware,citation,0.3536484808907525
2,25,Conflict-aware,reasoning,0.3180411268115865
2,25,Conflict-aware,verdict,0.2836057058906802
2,25,Conflict-aware,rule alignment,0.3112292733836416
2,25,Conflict-aware,total,0.31697173941556245
2,26,Conflict-aware,citation,0.3328928115522053
2,26,Conflict-aware,reasoning,0.29386090313182706
2,26,Conflict-aware,verdict,0.2695167314880178
2,26,Conflict-aware,rule alignment,0.3175981365976369
2,26,Conflict-aware,total,0.30228028401913126
2,27,Conflict-aware,citation,0.34759394347922123
2,27,Conflict-aware,reasoning,0.30005559006430965
2,27,Conflict-aware,verdict,0.25936396306045695
2,27,Conflict-aware,rule alignment,0.32659183534838543
2,27,Conflict-aware,total,0.3070745207238895
2,28,Conflict-aware,citation,0.33064509746159887
2,28,Conflict-aware,reasoning,0.2898775036346375
2,28,Conflict-aware,verdict,0.261596740819931
2,28,Conflict-aware,rule alignment,0.29717239726826605
2,28,Conflict-aware,total,0.2944581901144269
2,29,Conflict-aware,citation,0.34819054448376885
2,29,Conflict-aware,reasoning,0.2926399585651154
2,29,Conflict-aware,verdict,0.2523413184467641
2,29,Conflict-aware,rule alignment,0.3102795440484865
2,29,Conflict-aware,total,0.29998086211186514
2,30,Conflict-aware,citation,0.34492254331942335
2,30,Conflict-aware,reasoning,0.29433280769270714
2,30,Conflict-aware,verdict,0.26512842801619724
2,30,Conflict-aware,rule alignment,0.3061649844791137
2,30,Conflict-aware,total,0.30204558203754
2,31,Conflict-aware,citation,0.3362574009167306
2,31,Conflict-aware,reasoning,0.2787208598964271
2,31,Conflict-aware,verdict,0.2512891692643911
2,31,Conflict-aware,rule alignment,0.2946055102735749
2,31,Conflict-aware,total,0.28942400256892353
2,32,Conflict-aware,citation,0.32807186100690844
2,32,Conflict-aware,reasoning,0.2807361881811274
2,32,Conflict-aware,verdict,0.256264079294377
2,32,Conflict-aware,rule alignment,0.30620055982759964
2,32,Conflict-aware,total,0.2915449534951795
2,33,Conflict-aware,citation,0.32876236005601195
2,33,Conflict-aware,reasoning,0.2832971364301232
2,33,Conflict-aware,verdict,0.25718763953580565
2,33,Conflict-aware,rule alignment,0.3046275314546391
2,33,Conflict-aware,total,0.29240214711791923
2,34,Conflict-aware,citation,0.31695122166830547
2,34,Conflict-aware,reasoning,0.2824220833389799
2,34,Conflict-aware,verdict,0.23386648679368524
2,34,Conflict-aware,rule alignment,0.3011982786638894
2,34,Conflict-aware,total,0.28267070784996956
2,35,Conflict-aware,citation,0.32239495449770594
2,35,Conflict-aware,reasoning,0.27835943232976484
2,35,Conflict-aware,verdict,0.2511556702759892
2,35,Conflict-aware,rule alignment,0.2857867155620509
2,35,Conflict-aware,total,0.2840528290047634
2,36,Conflict-aware,citation,0.3004591861308868
2,36,Conflict-aware,reasoning,0.27281892530498353
2,36,Conflict-aware,verdict,0.26287635036766693
2,36,Conflict-aware,rule alignment,0.2897156747604524
2,36,Conflict-aware,total,0.280622696668224
2,37,Conflict-aware,citation,0.30737729017695414
2,37,Conflict-aware,reasoning,0.28871712256004795
2,37,Conflict-aware,verdict,0.2241236274279901
2,37,Conflict-aware,rule alignment,0.28502005049230417
2,37,Conflict-aware,total,0.2764943762677113
2,38,Conflict-aware,citation,0.3097258999304487
2,38,Conflict-aware,reasoning,0.271322038840868
2,38,Conflict-aware,verdict,0.2402610299164607
2,38,Conflict-aware,rule alignment,0.27947063577250864
2,38,Conflict-aware,total,0.27478747126848946
2,39,Conflict-aware,citation,0.3040717448711397
2,39,Conflict-aware,reasoning,0.256424908903756
2,39,Conflict-aware,verdict,0.24854157499079987
2,39,Conflict-aware,rule alignment,0.2821391501441183
2,39,Conflict-aware,total,0.27150863266543535
2,40,Conflict-aware,citation,0.31315280943955714
2,40,Conflict-aware,reasoning,0.26767307099684756
2,40,Conflict-aware,verdict,0.23548577353438221
2,40,Conflict-aware,rule alignment,0.2830442084927703
2,40,Conflict-aware,total,0.2740704087410932
2,41,Conflict-aware,citation,0.3139554154528887
2,41,Conflict-aware,reasoning,0.2615103295306807
2,41,Conflict-aware,verdict,0.23553774391154714
2,41,Conflict-aware,rule alignment,0.2573931011260972
2,41,Conflict-aware,total,0.2673050089255326
2,42,Conflict-aware,citation,0.2866493603880744
2,42,Conflict-aware,reasoning,0.2579361456424793
2,42,Conflict-aware,verdict,0.22239731663042472
2,42,Conflict-aware,rule alignment,0.27666980624192167
2,42,Conflict-aware,total,0.2599764741957529
2,43,Conflict-aware,citation,0.3158685622447093
2,43,Conflict-aware,reasoning,0.25970411630335644
2,43,Conflict-aware,verdict,0.231912674577795
2,43,Conflict-aware,rule alignment,0.2587263200621631
2,43,Conflict-aware,total,0.26660180810906564
2,44,Conflict-aware,citation,0.2900554605063818
2,44,Conflict-aware,reasoning,0.25229390914390487
2,44,Conflict-aware,verdict,0.235942560444491
2,44,Conflict-aware,rule alignment,0.2691355130022025
2,44,Conflict-aware,total,0.26101478058133015
2,45,Conflict-aware,citation,0.2709275779659181
2,45,Conflict-aware,reasoning,0.2507889519508717
2,45,Conflict-aware,verdict,0.22916989334983173
2,45,Conflict-aware,rule alignment,0.26022945562293764
2,45,Conflict-aware,total,0.2523069445387865
2,46,Conflict-aware,citation,0.29547912216423344
2,46,Conflict-aware,reasoning,0.24381551603583465
2,46,Conflict-aware,verdict,0.21169729812034385
2,46,Conflict-aware,rule alignment,0.2564336742296708
2,46,Conflict-aware,total,0.25122549472782885
2,47,Conflict-aware,citation,0.2705299744921528
2,47,Conflict-aware,reasoning,0.2532817556839914
2,47,Conflict-aware,verdict,0.21237396577043108
2,47,Conflict-aware,rule alignment,0.26702292233481667
2,47,Conflict-aware,total,0.25011509623780676
2,48,Conflict-aware,citation,0.282042134517052
2,48,Conflict-aware,reasoning,0.2530608188850329
2,48,Conflict-aware,verdict,0.2239486853332408
2,48,Conflict-aware,rule alignment,0.24971850979412236
2,48,Conflict-aware,total,0.25235965258690757
2,49,Conflict-aware,citation,0.27102016360784964
2,49,Conflict-aware,reasoning,0.24717564835836622
2,49,Conflict-aware,verdict,0.21604147306976584
2,49,Conflict-aware,rule alignment,0.24853181924744905
2,49,Conflict-aware,total,0.24562446752640354
2,50,Conflict-aware,citation,0.2751092718479673
2,50,Conflict-aware,reasoning,0.24643773593363774
2,50,Conflict-aware,verdict,0.22273076493396743
2,50,Conflict-aware,rule alignment,0.2378356951186204
2,50,Conflict-aware,total,0.2459584689992991
2,51,Conflict-aware,citation,0.26820187002667295
2,51,Conflict-aware,reasoning,0.23452704320766687
2,51,Conflict-aware,verdict,0.2189101581038023
2,51,Conflict-aware,rule alignment,0.24116407977352028
2,51,Conflict-aware,total,0.24036893594962294
2,52,Conflict-aware,citation,0.27017565553018996
2,52,Conflict-aware,reasoning,0.2433749246643942
2,52,Conflict-aware,verdict,0.2146772521519102
2,52,Conflict-aware,rule alignment,0.24635273867583157
2,52,Conflict-aware,total,0.24349625205500963
2,53,Conflict-aware,citation,0.26603688890445326
2,53,Conflict-aware,reasoning,0.2357399095221157
2,53,Conflict-aware,verdict,0.21320490496477573
2,53,Conflict-aware,rule alignment,0.24514369573290073
2,53,Conflict-aware,total,0.23956116047052212
2,54,Conflict-aware,citation,0.2721158385976021
2,54,Conflict-aware,reasoning,0.22692827415403719
2,54,Conflict-aware,verdict,0.21308283012177576
2,54,Conflict-aware,rule alignment,0.24550418509208038
2,54,Conflict-aware,total,0.2384789864444717
2,55,Conflict-aware,citation,0.2632980220205348
2,55,Conflict-aware,reasoning,0.2276087445358472
2,55,Conflict-aware,verdict,0.2051757312539826
2,55,Conflict-aware,rule alignment,0.23833913596556433
2,55,Conflict-aware,total,0.23306888887249638
2,56,Conflict-aware,citation,0.25615432772137015
2,56,Conflict-aware,reasoning,0.21520533932784006
2,56,Conflict-aware,verdict,0.2006850830847191
2,56,Conflict-aware,rule alignment,0.2393271837668847
2,56,Conflict-aware,total,0.22663689125325126
2,57,Conflict-aware,citation,0.25579673134639114
2,57,Conflict-aware,reasoning,0.22679610576209525
2,57,Conflict-aware,verdict,0.21355210706213262
2,57,Conflict-aware,rule alignment,0.22858410064779738
2,57,Conflict-aware,total,0.231092861460319
2,58,Conflict-aware,citation,0.2636853695719716
2,58,Conflict-aware,reasoning,0.22156411430078424
2,58,Conflict-aware,verdict,0.20106865091296036
2,58,Conflict-aware,rule alignment,0.23100485364181214
2,58,Conflict-aware,total,0.2288587101398307
2,59,Conflict-aware,citation,0.26048866687503225
2,59,Conflict-aware,reasoning,0.23115921200561546
2,59,Conflict-aware,verdict,0.21352282769484057
2,59,Conflict-aware,rule alignment,0.2249473101218202
2,59,Conflict-aware,total,0.23284009926851687
2,60,Conflict-aware,citation,0.2477974670621994
2,60,Conflict-aware,reasoning,0.22353702566597233
2,60,Conflict-aware,verdict,0.20076936590152478
2,60,Conflict-aware,rule alignment,0.24172869543029407
2,60,Conflict-aware,total,0.22754855502678156
2,61,Conflict-aware,citation,0.2530072812580832
2,61,Conflict-aware,reasoning,0.2289979415564845
2,61,Conflict-aware,verdict,0.19032844065413446
2,61,Conflict-aware,rule alignment,0.22387559335296647
2,61,Conflict-aware,total,0.22430843161559308
2,62,Conflict-aware,citation,0.24900753267455267
2,62,Conflict-aware,reasoning,0.2135167287692103
2,62,Conflict-aware,verdict,0.20919282435086348
2,62,Conflict-aware,rule alignment,0.23430474399215726
2,62,Conflict-aware,total,0.22546605668554856
2,63,Conflict-aware,citation,0.2617156286568214
2,63,Conflict-aware,reasoning,0.20824519736285402
2,63,Conflict-aware,verdict,0.1978761397525916
2,63,Conflict-aware,rule alignment,0.22069677290768253
2,63,Conflict-aware,total,0.22151085589274594
2,64,Conflict-aware,citation,0.23141060795489743
2,64,Conflict-aware,reasoning,0.21004789607690816
2,64,Conflict-aware,verdict,0.18073179223296865
2,64,Conflict-aware,rule alignment,0.2153835158501679
2,64,Conflict-aware,total,0.20912667204007257
2,65,Conflict-aware,citation,0.2528666624228595
2,65,Conflict-aware,reasoning,0.22056309039575256
2,65,Conflict-aware,verdict,0.18270934354978818
2,65,Conflict-aware,rule alignment,0.22383413491690363
2,65,Conflict-aware,total,0.2198297555952684
2,66,Conflict-aware,citation,0.24147942854806004
2,66,Conflict-aware,reasoning,0.22564115049157774
2,66,Conflict-aware,verdict,0.17728147857613644
2,66,Conflict-aware,rule alignment,0.22101646828248311
2,66,Conflict-aware,total,0.21658586558501908
2,67,Conflict-aware,citation,0.23143012495501275
2,67,Conflict-aware,reasoning,0.21067863268528841
2,67,Conflict-aware,verdict,0.19189292369297958
2,67,Conflict-aware,rule alignment,0.20995881730312724
2,67,Conflict-aware,total,0.21102611542821004
2,68,Conflict-aware,citation,0.23550366587363397
2,68,Conflict-aware,reasoning,0.21400806156987298
2,68,Conflict-aware,verdict,0.177856490725434
2,68,Conflict-aware,rule alignment,0.21839366722141756
2,68,Conflict-aware,total,0.21122119106501241
2,69,Conflict-aware,citation,0.2247500030874541
2,69,Conflict-aware,reasoning,0.20412059131494845
2,69,Conflict-aware,verdict,0.18573462689993395
2,69,Conflict-aware,rule alignment,0.21065852250046138
2,69,Conflict-aware,total,0.20598903939142382
2,70,Conflict-aware,citation,0.2207871301084309
2,70,Conflict-aware,reasoning,0.2006812352194585
2,70,Conflict-aware,verdict,0.19450577481059775
2,70,Conflict-aware,rule alignment,0.2056789324608071
2,70,Conflict-aware,total,0.20516338328775613
2,71,Conflict-aware,citation,0.227848280940315
2,71,Conflict-aware,reasoning,0.2011579269223994
2,71,Conflict-aware,verdict,0.19186489753071506
2,71,Conflict-aware,rule alignment,0.21855309824833677
2,71,Conflict-aware,total,0.2089862923441447
2,72,Conflict-aware,citation,0.22695960082265762
2,72,Conflict-aware,reasoning,0.19311943766912254
2,72,Conflict-aware,verdict,0.18980998340128985
2,72,Conflict-aware,rule alignment,0.21393257042352132
2,72,Conflict-aware,total,0.2049147414414279
2,73,Conflict-aware,citation,0.22425744702858538
2,73,Conflict-aware,reasoning,0.20294180153882885
2,73,Conflict-aware,verdict,0.16707046031313796
2,73,Conflict-aware,rule alignment,0.2041000876811651
2,73,Conflict-aware,total,0.19953453483331252
2,74,Conflict-aware,citation,0.2308917611444137
2,74,Conflict-aware,reasoning,0.18784545596147642
2,74,Conflict-aware,verdict,0.18699639001665727
2,74,Conflict-aware,rule alignment,0.20860043263640163
2,74,Conflict-aware,total,0.20254576110599098
2,75,Conflict-aware,citation,0.2319754954459133
2,75,Conflict-aware,reasoning,0.19412297658304598
2,75,Conflict-aware,verdict,0.16943126570043032
2,75,Conflict-aware,rule alignment,0.20031165926241631
2,75,Conflict-aware,total,0.19865091511398295
2,76,Conflict-aware,citation,0.21271854949050087
2,76,Conflict-aware,reasoning,0.19339566288071355
2,76,Conflict-aware,verdict,0.17238385968123815
2,76,Conflict-aware,rule alignment,0.21920194418707828
2,76,Conflict-aware,total,0.19813468999456446
2,77,Conflict-aware,citation,0.20801328593037474
2,77,Conflict-aware,reasoning,0.19744522335814463
2,77,Conflict-aware,verdict,0.1665179984177207
2,77,Conflict-aware,rule alignment,0.1924873484907416
2,77,Conflict-aware,total,0.19136385779261555
2,78,Conflict-aware,citation,0.2029868120408093
2,78,Conflict-aware,reasoning,0.20226966861432852
2,78,Conflict-aware,verdict,0.16842881267502102
2,78,Conflict-aware,rule alignment,0.20344609533321822
2,78,Conflict-aware,total,0.19422402582989978
2,79,Conflict-aware,citation,0.2079172314392988
2,79,Conflict-aware,reasoning,0.1927681623726459
2,79,Conflict-aware,verdict,0.16336217985182167
2,79,Conflict-aware,rule alignment,0.1860881037384932
2,79,Conflict-aware,total,0.1878679222822725
2,80,Conflict-aware,citation,0.21126019177228134
2,80,Conflict-aware,reasoning,0.17831916238712717
2,80,Conflict-aware,verdict,0.1781871095772973
2,80,Conflict-aware,rule alignment,0.2042239410190446
2,80,Conflict-aware,total,0.19170236225734172
2,81,Conflict-aware,citation,0.21726466809963854
2,81,Conflict-aware,reasoning,0.1908450070158729
2,81,Conflict-aware,verdict,0.17124007888832893
2,81,Conflict-aware,rule alignment,0.19412452518138615
2,81,Conflict-aware,total,0.19320459388803096
2,82,Conflict-aware,citation,0.2165932187994194
2,82,Conflict-aware,reasoning,0.17821596128451
2,82,Conflict-aware,verdict,0.1655445251226322
2,82,Conflict-aware,rule alignment,0.19278710326859613
2,82,Conflict-aware,total,0.18755664501958513
2,83,Conflict-aware,citation,0.20763763593724827
2,83,Conflict-aware,reasoning,0.17060770929661082
2,83,Conflict-aware,verdict,0.18113974468016106
2,83,Conflict-aware,rule alignment,0.19688920704454174
2,83,Conflict-aware,total,0.18775449935224392
2,84,Conflict-aware,citation,0.2076087139537532
2,84,Conflict-aware,reasoning,0.18031803472305588
2,84,Conflict-aware,verdict,0.16195251710704162
2,84,Conflict-aware,rule alignment,0.18442341495561607
2,84,Conflict-aware,total,0.1833704011732387
2,85,Conflict-aware,citation,0.2219928753913628
2,85,Conflict-aware,reasoning,0.19722602034595557
